"STATEUT","DISTRICT","Year","Rape","Kidnapping","DowryDeaths","Assault","Modesty","FamilyCruelty","Importation"
"MADHYA PRADESH","MORENA",2012,32,29,29,107,3,94,0
"MADHYA PRADESH","NARSINGHPUR",2012,71,14,16,158,31,79,0
"MADHYA PRADESH","NEEMUCH",2012,25,10,4,43,13,42,0
"MADHYA PRADESH","PANNA",2012,34,4,18,72,10,31,0
"MADHYA PRADESH","RAISEN",2012,92,16,22,158,0,72,0
"MADHYA PRADESH","RAJGARH",2012,90,47,6,181,25,50,0
"MADHYA PRADESH","RATLAM",2012,72,25,13,128,11,85,0
"MADHYA PRADESH","REWA",2012,92,35,39,115,7,101,0
"MADHYA PRADESH","SAGAR",2012,125,61,34,441,22,145,0
"MADHYA PRADESH","SATNA",2012,89,25,17,138,7,121,0
"MADHYA PRADESH","SEONI",2012,65,8,11,100,7,24,0
"MADHYA PRADESH","SHAHDOL",2012,81,27,13,133,7,141,0
"MADHYA PRADESH","SHAJAPUR",2012,67,17,7,102,15,42,0
"MADHYA PRADESH","SHEOPUR",2012,17,4,5,40,0,29,0
"MADHYA PRADESH","SHIVPURI",2012,104,22,9,148,19,67,0
"MADHYA PRADESH","SIDHI",2012,48,38,18,84,5,59,0
"MADHYA PRADESH","SEHORE",2012,69,14,10,100,13,47,1
"MADHYA PRADESH","SINGRAULI",2012,32,33,13,87,6,63,0
"MADHYA PRADESH","TIKAMGARH",2012,61,8,16,124,7,27,4
"MADHYA PRADESH","UJJAIN",2012,73,31,11,180,53,202,0
"MADHYA PRADESH","UMARIA",2012,22,2,0,68,7,17,0
"MADHYA PRADESH","VIDISHA",2012,94,23,19,213,23,97,0
"MADHYA PRADESH","TOTAL",2012,3425,1127,743,6655,774,3988,6
"MAHARASHTRA","AHMEDNAGAR",2012,61,49,23,147,1,576,0
"MAHARASHTRA","AKOLA",2012,19,19,4,92,40,87,0
"MAHARASHTRA","AMRAVATI COMMR.",2012,20,16,1,53,14,74,0
"MAHARASHTRA","AMRAVATI RURAL",2012,64,17,3,154,42,139,0
"MAHARASHTRA","AMRAVATI",2012,84,33,4,207,56,213,0
"MAHARASHTRA","AURANGABAD COMMR.",2012,23,18,4,79,28,120,0
"MAHARASHTRA","AURANGABAD RURAL",2012,25,10,18,77,25,298,0
"MAHARASHTRA","BEED",2012,42,21,8,81,9,378,0
"MAHARASHTRA","BHANDARA",2012,26,8,3,36,33,59,0
"MAHARASHTRA","BULDANA",2012,29,28,27,107,35,193,0
"MAHARASHTRA","CHANDRAPUR",2012,44,29,4,119,79,125,0
"MAHARASHTRA","DHULE",2012,30,14,4,39,2,207,0
"MAHARASHTRA","GADCHIROLI",2012,18,6,0,30,5,12,0
"MAHARASHTRA","GONDIYA",2012,38,10,0,47,18,42,0
"MAHARASHTRA","HINGOLI",2012,13,5,6,33,3,88,0
"MAHARASHTRA","JALGAON",2012,45,39,1,134,51,409,0
"MAHARASHTRA","JALNA",2012,25,18,36,89,9,303,0
"MAHARASHTRA","KOLHAPUR",2012,48,22,17,66,32,148,0
"MAHARASHTRA","LATUR",2012,21,32,4,61,0,212,0
"MAHARASHTRA","MUMBAI COMMR.",2012,232,141,11,614,235,388,0
"MAHARASHTRA","MUMBAI RLY.",2012,1,5,1,21,3,0,0
"MAHARASHTRA","NAVI MUMBAI",2012,36,11,3,64,25,91,0
"MAHARASHTRA","MUMBAI",2012,269,157,15,699,263,389,0
"MAHARASHTRA","NAGPUR COMMR.",2012,57,39,6,84,53,166,0
"MAHARASHTRA","NAGPUR RLY.",2012,1,2,0,4,4,3,0
"MAHARASHTRA","NAGPUR RURAL",2012,29,15,7,82,20,76,0
"MAHARASHTRA","NAGPUR",2012,87,56,13,170,77,245,0
"MAHARASHTRA","NANDED",2012,48,32,25,71,5,421,0
"MAHARASHTRA","NANDURBAR",2012,19,8,0,22,4,78,0
"MAHARASHTRA","NASHIK COMMR.",2012,20,13,3,36,16,147,0
"MAHARASHTRA","NASHIK RURAL",2012,46,20,17,98,26,319,0
"MAHARASHTRA","NASHIK",2012,66,33,20,134,42,466,0
"MAHARASHTRA","OSMANABAD",2012,38,21,2,86,12,175,0
"MAHARASHTRA","PARBHANI",2012,28,13,3,68,9,242,0
"MAHARASHTRA","PUNE COMMR.",2012,85,77,9,120,85,215,0
"MAHARASHTRA","PUNE RLY.",2012,2,1,0,3,0,0,0
"MAHARASHTRA","PUNE RURAL",2012,92,51,12,128,59,221,0
"MAHARASHTRA","PUNE",2012,179,129,21,251,144,436,0
"MAHARASHTRA","RAIGAD",2012,21,3,19,37,9,40,0
"MAHARASHTRA","RATNAGIRI",2012,11,3,2,31,17,38,0
"MAHARASHTRA","SANGLI",2012,33,23,8,57,15,64,0
"MAHARASHTRA","SATARA",2012,43,25,0,78,29,166,0
"MAHARASHTRA","SINDHUDURG",2012,9,5,0,20,17,11,0
"MAHARASHTRA","SOLAPUR COMMR.",2012,25,21,1,31,10,53,0
"MAHARASHTRA","SOLAPUR RURAL",2012,67,24,3,58,40,151,0
"MAHARASHTRA","SOLAPUR",2012,92,45,4,89,50,204,0
"MAHARASHTRA","THANE COMMR.",2012,107,77,4,203,28,330,0
"MAHARASHTRA","THANE RURAL",2012,63,37,6,155,32,111,0
"MAHARASHTRA","THANE",2012,170,114,10,358,60,441,0
"MAHARASHTRA","WARDHA",2012,40,25,0,93,30,59,0
"MAHARASHTRA","WASHIM",2012,31,27,6,84,19,133,0
"MAHARASHTRA","YAVATMAL",2012,64,60,18,143,66,247,0
"MAHARASHTRA","TOTAL",2012,1839,1140,329,3935,1294,7415,0
"MANIPUR","BISHNUPUR",2012,11,7,0,3,0,4,0
"MANIPUR","CHANDEL",2012,0,1,0,1,0,0,0
"MANIPUR","CHURACHANDPUR",2012,1,1,0,1,0,1,0
"MANIPUR","CID",2012,0,0,0,0,0,0,0
"MANIPUR","EAST IMPHAL",2012,10,36,0,10,0,11,0
"MANIPUR","WEST IMPHAL",2012,18,47,0,21,0,9,0
"MANIPUR","SENAPATI",2012,2,3,0,1,0,0,0
"MANIPUR","TAMENGLONG",2012,1,1,0,0,0,0,0
"MANIPUR","THOUBAL",2012,20,37,0,12,1,17,0
"MANIPUR","UKHRUL",2012,0,0,0,0,0,1,0
"MANIPUR","TOTAL",2012,63,133,0,49,1,43,0
"MEGHALAYA","EAST GARO HILLS",2012,2,1,0,3,0,0,0
"MEGHALAYA","SOUTH GARO HILLS",2012,6,2,0,2,0,1,0
"MEGHALAYA","WEST GARO HILLS",2012,6,7,0,2,0,0,0
"MEGHALAYA","JAINTIA HILLS",2012,32,5,0,3,0,0,0
"MEGHALAYA","EAST KHASI HILLS",2012,58,5,1,21,0,13,0
"MEGHALAYA","WEST KHASI HILLS",2012,28,0,0,8,0,0,0
"MEGHALAYA","RI-BHOI",2012,32,4,0,4,0,2,0
"MEGHALAYA","TOTAL",2012,164,24,1,43,0,16,0
"MIZORAM","AIZAWL",2012,42,0,0,44,0,8,0
"MIZORAM","CHAMPHAI",2012,12,1,0,15,0,0,0
"MIZORAM","KOLASIB",2012,9,0,0,9,0,0,0
"MIZORAM","LAWNGTLAI",2012,7,1,0,0,0,0,0
"MIZORAM","LUNGLEI",2012,16,0,0,4,0,0,0
"MIZORAM","MAMIT",2012,10,0,0,3,0,0,0
"MIZORAM","SAIHA",2012,0,1,0,1,0,0,0
"MIZORAM","SERCHHIP",2012,7,0,0,9,0,0,0
"MIZORAM","TOTAL",2012,103,3,0,85,0,8,0
"NAGALAND","DIMAPUR",2012,9,5,0,9,0,0,0
"NAGALAND","KIPHIRE",2012,0,0,0,0,0,0,0
"NAGALAND","KOHIMA",2012,1,0,0,2,0,0,0
"NAGALAND","LONGLENG",2012,0,0,0,0,0,0,0
"NAGALAND","MOKOKCHUNG",2012,3,0,0,3,0,0,0
"NAGALAND","MON",2012,3,2,0,0,0,0,0
"NAGALAND","PEREN",2012,0,0,0,0,0,0,0
"NAGALAND","PHEK",2012,1,0,0,2,0,0,0
"NAGALAND","TUENSANG",2012,1,0,0,0,0,0,0
"NAGALAND","WOKHA",2012,2,0,0,0,0,0,0
"NAGALAND","ZUNHEBOTO",2012,1,3,0,0,0,0,0
"NAGALAND","TOTAL",2012,21,10,0,16,0,0,0
"ODISHA","ANGUL",2012,63,55,20,321,8,76,0
"ODISHA","BALESHWAR",2012,87,130,43,242,20,307,0
"ODISHA","BARAGARH",2012,35,30,3,154,14,96,0
"ODISHA","BERHAMPUR",2012,18,17,10,158,12,119,0
"ODISHA","BHADRAK",2012,54,66,20,93,12,155,0
"ODISHA","BOLANGIR",2012,51,36,7,238,15,40,0
"ODISHA","BOUDH",2012,10,8,0,79,6,24,0
"ODISHA","CUTTACK",2012,43,57,27,38,7,147,0
"ODISHA","DCP BBSR",2012,56,76,24,75,22,91,0
"ODISHA","DCP CTC",2012,28,43,14,30,2,134,0
"ODISHA","DEOGARH",2012,17,5,2,41,0,9,0
"ODISHA","DHENKANAL",2012,29,35,23,267,18,33,0
"ODISHA","GAJAPATI",2012,18,9,2,61,3,8,0
"ODISHA","GANJAM",2012,53,55,32,356,27,39,0
"ODISHA","JAGATSINGHPUR",2012,43,52,20,43,2,123,0
"ODISHA","JAJPUR",2012,49,56,51,83,4,162,0
"ODISHA","JHARSUGUDA",2012,21,6,2,41,11,50,0
"ODISHA","KALAHANDI",2012,65,41,8,120,14,96,0
"ODISHA","KANDHAMAL",2012,32,27,1,101,4,34,0
"ODISHA","KENDRAPARA",2012,38,65,48,7,4,43,0
"ODISHA","KEONJHAR",2012,102,70,28,231,24,181,0
"ODISHA","KHORDHA",2012,27,46,16,338,2,178,0
"ODISHA","KORAPUT",2012,73,31,21,114,9,0,0
"ODISHA","MALKANGIRI",2012,17,19,5,51,4,14,0
"ODISHA","MAYURBHANJ",2012,86,67,34,295,12,129,0
"ODISHA","NAYAGARH",2012,25,35,16,11,1,17,0
"ODISHA","NABARANGPUR",2012,42,45,2,83,14,43,0
"ODISHA","NUAPADA",2012,18,17,1,62,6,13,0
"ODISHA","PURI",2012,42,51,26,33,3,161,0
"ODISHA","RAYAGADA",2012,41,40,4,111,9,29,0
"ODISHA","ROURKELA",2012,65,22,2,102,4,29,0
"ODISHA","SAMBALPUR",2012,57,26,0,62,4,32,0
"ODISHA","SONEPUR",2012,12,8,4,53,1,10,0
"ODISHA","SRP(CUTTACK)",2012,0,0,0,11,1,0,0
"ODISHA","SRP(ROURKELA)",2012,1,3,1,9,0,2,0
"ODISHA","SUNDARGARH",2012,40,15,8,73,5,14,0
"ODISHA","TOTAL",2012,1458,1364,525,4187,304,2638,0
"PUNJAB","AMRITSAR RURAL",2012,18,30,8,12,0,49,0
"PUNJAB","CP AMRITSAR",2012,27,45,5,14,0,105,0
"PUNJAB","AMRITSAR",2012,45,75,13,26,0,154,0
"PUNJAB","BARNALA",2012,25,8,2,4,0,14,0
"PUNJAB","BATALA",2012,25,20,4,10,0,19,0
"PUNJAB","BHATINDA",2012,44,31,6,19,0,55,0
"PUNJAB","CP JALANDHAR",2012,33,29,6,17,3,107,0
"PUNJAB","JALANDHAR RURAL",2012,29,33,3,34,3,53,0
"PUNJAB","JALANDHAR",2012,62,62,9,51,6,160,0
"PUNJAB","CP LUDHIANA",2012,69,99,10,30,14,135,0
"PUNJAB","LUDHIANA RURAL",2012,11,21,4,5,1,23,0
"PUNJAB","LUDHIANA",2012,81,120,14,35,15,158,0
"PUNJAB","FARIDKOT",2012,17,18,2,11,1,20,0
"PUNJAB","FATEHGARH SAHIB",2012,15,7,2,3,1,21,0
"PUNJAB","FAZILKA",2012,32,26,2,1,0,36,0
"PUNJAB","FIROZPUR",2012,15,16,4,4,0,43,0
"PUNJAB","G.R.P",2012,0,0,2,0,0,0,0
"PUNJAB","GURDASPUR",2012,14,34,10,11,0,45,0
"PUNJAB","HOSHIARPUR",2012,33,28,8,14,0,70,0
"PUNJAB","KAPURTHALA",2012,16,34,3,8,0,46,0
"PUNJAB","KHANNA",2012,14,10,0,3,0,18,0
"PUNJAB","MANSA",2012,22,10,3,9,0,23,0
"PUNJAB","MOGA",2012,23,10,3,14,0,25,0
"PUNJAB","MUKTSAR",2012,18,28,3,10,2,30,0
"PUNJAB","PATHANKOT",2012,13,11,7,2,0,25,0
"PUNJAB","PATIALA",2012,44,32,4,24,0,86,0
"PUNJAB","ROPAR",2012,22,18,0,13,3,15,0
"PUNJAB","SANGRUR",2012,34,31,7,24,3,40,0
"PUNJAB","SAS NGR",2012,23,33,7,31,0,127,0
"PUNJAB","SBS NAGAR",2012,21,13,0,3,0,25,0
"PUNJAB","TARN TARAN",2012,23,14,3,10,0,38,0
"PUNJAB","TOTAL",2012,680,689,118,340,31,1293,0
"RAJASTHAN","AJMER",2012,70,76,13,72,0,668,0
"RAJASTHAN","ALWAR",2012,129,154,47,135,0,655,0
"RAJASTHAN","BANSWARA",2012,56,87,4,49,3,237,0
"RAJASTHAN","BARAN",2012,69,84,7,185,2,313,0
"RAJASTHAN","BARMER",2012,21,35,20,59,0,237,0
"RAJASTHAN","BHARATPUR",2012,108,168,32,79,0,567,0
"RAJASTHAN","BHILWARA",2012,59,70,10,98,0,609,0
"RAJASTHAN","BIKANER",2012,67,35,16,31,0,546,0
"RAJASTHAN","BUNDI",2012,43,77,5,90,1,304,0
"RAJASTHAN","CHITTAURGARH",2012,59,81,6,64,1,608,0
"RAJASTHAN","CHURU",2012,59,26,8,5,0,405,0
"RAJASTHAN","DAUSA",2012,14,75,19,9,0,181,0
"RAJASTHAN","DHAULPUR",2012,32,60,30,19,0,195,0
"RAJASTHAN","DUNGARPUR",2012,32,65,5,48,0,119,0
"RAJASTHAN","G.R.P.AJMER",2012,4,5,1,13,0,0,0
"RAJASTHAN","G.R.P.JODHPUR",2012,1,0,1,2,0,0,0
"RAJASTHAN","GANGANAGAR",2012,77,73,21,58,2,803,0
"RAJASTHAN","HANUMANGARH",2012,92,57,19,43,0,515,0
"RAJASTHAN","JAIPUR EAST",2012,41,55,10,24,0,201,0
"RAJASTHAN","JAIPUR NORTH",2012,37,54,13,29,0,265,0
"RAJASTHAN","JAIPUR RURAL",2012,39,86,11,46,0,281,0
"RAJASTHAN","JAIPUR SOUTH",2012,17,21,7,20,0,217,0
"RAJASTHAN","JAIPUR WEST",2012,38,60,0,18,0,257,0
"RAJASTHAN","JAIPUR",2012,172,276,41,137,0,1221,0
"RAJASTHAN","JAISALMER",2012,12,5,11,20,0,22,0
"RAJASTHAN","JALOR",2012,13,39,15,40,0,138,0
"RAJASTHAN","JHALAWAR",2012,81,76,5,205,2,434,0
"RAJASTHAN","JHUNJHUNU",2012,45,55,17,44,0,347,0
"RAJASTHAN","JODHPUR EAST",2012,20,13,11,16,0,296,0
"RAJASTHAN","JODHPUR RURAL",2012,27,28,16,26,0,121,0
"RAJASTHAN","JODHPUR WEST",2012,20,23,5,27,0,5,0
"RAJASTHAN","JODHPUR",2012,67,64,32,69,0,422,0
"RAJASTHAN","KARAULI",2012,44,77,15,7,0,196,0
"RAJASTHAN","KOTA CITY",2012,45,62,5,73,0,428,0
"RAJASTHAN","KOTA RURAL",2012,42,44,6,105,2,200,0
"RAJASTHAN","KOTA",2012,87,106,11,178,2,628,0
"RAJASTHAN","NAGAUR",2012,53,106,11,66,0,416,0
"RAJASTHAN","PALI",2012,61,104,9,75,1,464,0
"RAJASTHAN","PRATAPGARH",2012,137,78,2,79,0,276,0
"RAJASTHAN","RAJSAMAND",2012,14,53,5,40,1,263,0
"RAJASTHAN","SAWAI MADHOPUR",2012,19,75,6,39,0,213,0
"RAJASTHAN","SIKAR",2012,55,62,18,22,0,322,0
"RAJASTHAN","SIROHI",2012,29,64,4,74,1,180,0
"RAJASTHAN","TONK",2012,19,66,3,24,2,309,0
"RAJASTHAN","UDAIPUR",2012,149,163,9,174,0,499,0
"RAJASTHAN","TOTAL",2012,2049,2697,478,2352,18,13312,0
"SIKKIM","EAST SIKKIM",2012,13,6,1,7,0,2,0
"SIKKIM","NORTH SIKKIM",2012,0,0,0,0,0,0,0
"SIKKIM","SOUTH SIKKIM",2012,12,3,0,6,0,1,0
"SIKKIM","WEST SIKKIM",2012,9,1,0,6,0,1,0
"SIKKIM","TOTAL",2012,34,10,1,19,0,4,0
"TAMIL NADU","ARIYALUR",2012,11,39,1,53,0,13,0
"TAMIL NADU","CHENNAI",2012,94,65,12,90,141,237,0
"TAMIL NADU","CHENNAI RLY.",2012,0,2,0,5,0,2,0
"TAMIL NADU","COIMBATORE RURAL",2012,9,32,1,38,0,48,0
"TAMIL NADU","COIMBATORE URBAN",2012,20,12,0,17,2,112,0
"TAMIL NADU","COIMBATORE",2012,29,44,1,55,2,160,0
"TAMIL NADU","CUDDALORE",2012,40,124,8,64,0,63,0
"TAMIL NADU","DHARMAPURI",2012,25,93,1,48,2,66,0
"TAMIL NADU","DINDIGUL",2012,16,97,4,34,0,111,0
"TAMIL NADU","ERODE",2012,8,23,1,42,0,26,0
"TAMIL NADU","KANCHIPURAM",2012,19,17,3,17,1,17,0
"TAMIL NADU","KANYAKUMARI",2012,12,33,4,11,0,100,0
"TAMIL NADU","KARUR",2012,4,48,1,25,2,11,0
"TAMIL NADU","KRISHNAGIRI",2012,14,41,1,51,1,33,0
"TAMIL NADU","MADURAI RURAL",2012,30,75,11,75,4,71,0
"TAMIL NADU","MADURAI URBAN",2012,11,51,3,28,8,62,0
"TAMIL NADU","MADURAI",2012,41,126,14,103,12,133,0
"TAMIL NADU","NAGAPATTINAM",2012,10,40,1,34,36,10,0
"TAMIL NADU","NAMAKKAL",2012,12,44,1,39,15,8,0
"TAMIL NADU","NILGIRIS",2012,9,7,1,15,2,8,0
"TAMIL NADU","PERAMBALUR",2012,3,31,0,22,0,6,0
"TAMIL NADU","PUDUKOTTAI",2012,6,28,0,26,1,35,0
"TAMIL NADU","RAMANATHAPURAM",2012,9,35,3,15,3,18,0
"TAMIL NADU","SALEM RURAL",2012,36,75,1,87,0,35,0
"TAMIL NADU","SALEM URBAN",2012,15,18,3,12,14,21,0
"TAMIL NADU","SALEM",2012,51,93,4,99,14,56,0
"TAMIL NADU","SIVAGANGA",2012,11,39,3,37,0,57,0
"TAMIL NADU","THANJAVUR",2012,14,43,1,76,0,28,0
"TAMIL NADU","THENI",2012,22,40,5,50,0,63,0
"TAMIL NADU","THIRUNELVELI RURAL",2012,44,43,3,58,0,266,0
"TAMIL NADU","THIRUNELVELI URBAN",2012,3,3,2,6,0,25,0
"TAMIL NADU","THIRUNELVELI",2012,47,46,5,64,0,291,0
"TAMIL NADU","THIRUVALLUR",2012,18,12,5,8,1,19,0
"TAMIL NADU","THIRUVANNAMALAI",2012,21,52,1,8,0,37,0
"TAMIL NADU","THIRUVARUR",2012,11,33,1,6,0,16,0
"TAMIL NADU","THOOTHUKUDI",2012,26,35,1,1,0,50,0
"TAMIL NADU","TIRUPPUR",2012,8,38,7,52,0,76,0
"TAMIL NADU","THIRUCHIRAPALLI RLY.",2012,0,1,0,2,0,1,0
"TAMIL NADU","THIRUCHIRAPALLI RURAL",2012,14,23,3,33,0,24,0
"TAMIL NADU","THIRUCHIRAPALLI URBAN",2012,7,13,3,9,39,24,0
"TAMIL NADU","THIRUCHIRAPALLI",2012,22,36,8,42,39,49,0
"TAMIL NADU","VELLORE",2012,24,68,8,38,0,61,0
"TAMIL NADU","VILLUPURAM",2012,78,188,4,239,0,58,0
"TAMIL NADU","VIRUDHUNAGAR",2012,23,32,2,23,110,47,0
"TAMIL NADU","TOTAL",2012,737,1693,110,1494,382,1965,0
"TRIPURA","DHALAI",2012,35,8,5,30,0,56,0
"TRIPURA","GOMATI",2012,26,14,4,34,0,157,0
"TRIPURA","GRP",2012,0,0,0,0,0,0,0
"TRIPURA","KHOWAI",2012,10,3,3,22,0,36,0
"TRIPURA","NORTH TRIPURA",2012,29,10,3,48,2,101,0
"TRIPURA","SIPAHIJALA",2012,23,24,3,42,1,155,0
"TRIPURA","SOUTH TRIPURA",2012,30,16,5,46,0,89,0
"TRIPURA","UNAKOTI",2012,26,9,2,26,2,92,0
"TRIPURA","WEST TRIPURA",2012,50,30,12,66,2,172,0
"TRIPURA","TOTAL",2012,229,114,37,314,7,858,0
"UTTAR PRADESH","AGRA",2012,58,255,88,134,0,320,0
"UTTAR PRADESH","ALIGARH",2012,64,263,71,101,0,268,0
"UTTAR PRADESH","ALLAHABAD",2012,52,202,63,79,0,247,0
"UTTAR PRADESH","AMBEDKAR NAGAR",2012,12,61,9,10,0,75,0
"UTTAR PRADESH","AURAIYA",2012,13,87,18,27,0,40,0
"UTTAR PRADESH","AZAMGARH",2012,19,101,25,28,0,101,0
"UTTAR PRADESH","BADAUN",2012,24,101,47,48,0,65,0
"UTTAR PRADESH","BAGHPAT",2012,18,74,19,26,0,76,0
"UTTAR PRADESH","BAHRAICH",2012,27,111,38,28,0,4,0
"UTTAR PRADESH","BALLIA",2012,12,79,28,22,0,51,0
"UTTAR PRADESH","BALRAMPUR",2012,12,53,5,17,0,4,0
"UTTAR PRADESH","BANDA",2012,22,48,36,58,0,51,0
"UTTAR PRADESH","BARA BANKI",2012,31,120,31,39,0,114,0
"UTTAR PRADESH","BAREILLY",2012,86,249,61,112,0,88,0
"UTTAR PRADESH","BASTI",2012,7,55,21,17,0,69,0
"UTTAR PRADESH","BHIM NAGAR",2012,23,91,27,30,0,64,0
"UTTAR PRADESH","BIJNOR",2012,43,148,19,43,0,257,0
"UTTAR PRADESH","BULANDSHAHR",2012,46,164,48,63,2,304,0
"UTTAR PRADESH","CHANDAULI",2012,11,32,14,23,0,37,0
"UTTAR PRADESH","CHITRAKOOT",2012,31,27,22,35,0,23,0
"UTTAR PRADESH","CSM NAGAR",2012,26,92,12,52,0,56,0
"UTTAR PRADESH","DEORIA",2012,18,67,29,16,0,34,0
"UTTAR PRADESH","ETAH",2012,22,99,38,62,0,82,0
"UTTAR PRADESH","ETAWAH",2012,9,64,26,26,0,42,0
"UTTAR PRADESH","FAIZABAD",2012,29,133,18,32,0,7,0
"UTTAR PRADESH","FATEHGARH",2012,14,94,34,39,0,71,0
"UTTAR PRADESH","FATEHPUR",2012,35,106,41,65,0,56,0
"UTTAR PRADESH","FIROZABAD",2012,32,149,50,49,0,98,0
"UTTAR PRADESH","G.R.P.",2012,3,7,2,36,0,0,0
"UTTAR PRADESH","GAUTAM BUDDHA NAGAR",2012,19,115,17,50,0,142,0
"UTTAR PRADESH","GHAZIABAD",2012,31,220,41,60,0,277,0
"UTTAR PRADESH","GHAZIPUR",2012,9,53,32,16,0,60,0
"UTTAR PRADESH","GONDA",2012,23,103,37,40,0,5,0
"UTTAR PRADESH","GORAKHPUR",2012,52,207,53,56,0,180,0
"UTTAR PRADESH","HAMIRPUR",2012,25,40,17,37,0,28,0
"UTTAR PRADESH","HARDOI",2012,30,133,48,54,0,87,0
"UTTAR PRADESH","HATHRAS",2012,17,71,18,39,0,91,0
"UTTAR PRADESH","JYOTIBA PHULE NAGAR",2012,34,58,19,31,0,82,0
"UTTAR PRADESH","JALAUN",2012,15,57,40,32,0,47,0
"UTTAR PRADESH","JAUNPUR",2012,15,111,51,18,0,55,0
"UTTAR PRADESH","JHANSI",2012,19,63,33,34,0,53,0
"UTTAR PRADESH","KANNAUJ",2012,12,75,27,36,0,106,0
"UTTAR PRADESH","KANPUR",2012,55,281,56,110,0,317,0
"UTTAR PRADESH","KANSHIRAM NAGAR",2012,18,56,26,36,0,26,0
"UTTAR PRADESH","KAUSHAMBI",2012,11,49,20,31,0,46,0
"UTTAR PRADESH","KHIRI",2012,34,169,51,59,0,57,0
"UTTAR PRADESH","KUSHINAGAR",2012,30,94,28,22,0,28,0
"UTTAR PRADESH","LALITPUR",2012,14,22,7,27,0,13,0
"UTTAR PRADESH","LUCKNOW",2012,48,304,32,110,2,538,0
"UTTAR PRADESH","MAHARAJGANJ",2012,34,95,20,14,0,23,0
"UTTAR PRADESH","MAHOBA",2012,16,43,20,48,0,24,0
"UTTAR PRADESH","MAINPURI",2012,15,117,39,51,0,81,0
"UTTAR PRADESH","MATHURA",2012,41,124,34,75,0,235,0
"UTTAR PRADESH","MAU",2012,9,81,11,31,0,92,0
"UTTAR PRADESH","MEERUT",2012,54,231,39,129,0,435,0
"UTTAR PRADESH","MIRZAPUR",2012,4,6,24,3,0,29,0
"UTTAR PRADESH","MORADABAD",2012,36,140,28,72,3,255,0
"UTTAR PRADESH","MUZAFFARNAGAR",2012,27,177,16,38,0,225,0
"UTTAR PRADESH","PANCHSHIL NAGAR",2012,15,51,17,22,0,56,0
"UTTAR PRADESH","PILIBHIT",2012,10,62,25,15,0,79,0
"UTTAR PRADESH","PRABUDDH NAGAR",2012,7,62,12,14,0,55,0
"UTTAR PRADESH","PRATAPGARH",2012,36,109,24,53,0,72,0
"UTTAR PRADESH","RAE BARELI",2012,36,91,23,46,0,50,0
"UTTAR PRADESH","RAMABAI NAGAR",2012,18,74,28,32,0,77,0
"UTTAR PRADESH","RAMPUR",2012,26,95,12,32,0,138,0
"UTTAR PRADESH","SAHARANPUR",2012,18,91,27,17,1,113,0
"UTTAR PRADESH","SANT KABIR NAGAR",2012,18,49,12,5,0,10,0
"UTTAR PRADESH","SHAHJAHANPUR",2012,27,120,51,48,0,73,0
"UTTAR PRADESH","SHRAVASTI",2012,22,40,18,20,0,1,0
"UTTAR PRADESH","SIDDHARTH NAGAR",2012,22,47,8,13,0,35,0
"UTTAR PRADESH","SITAPUR",2012,49,224,45,94,0,125,0
"UTTAR PRADESH","SONBHADRA",2012,21,28,17,18,0,21,0
"UTTAR PRADESH","SANT RAVI DAS NAGAR",2012,4,18,7,6,0,13,0
"UTTAR PRADESH","SULTANPUR",2012,26,63,15,29,0,84,0
"UTTAR PRADESH","UNNAO",2012,41,174,44,81,0,141,0
"UTTAR PRADESH","VARANASI",2012,21,85,35,26,0,177,0
"UTTAR PRADESH","TOTAL",2012,1963,7910,2244,3247,8,7661,0
"UTTARAKHAND","ALMORA",2012,5,0,2,5,5,5,0
"UTTARAKHAND","BAGESHWAR",2012,8,1,4,5,0,2,0
"UTTARAKHAND","CHAMOLI",2012,2,2,1,4,0,0,0
"UTTARAKHAND","CHAMPAWAT",2012,3,0,1,4,0,0,0
"UTTARAKHAND","DEHRA DUN",2012,30,41,13,24,34,111,0
"UTTARAKHAND","HARIDWAR",2012,47,73,10,38,17,89,0
"UTTARAKHAND","NAINI TAL",2012,16,29,10,11,9,22,0
"UTTARAKHAND","PAURI GARHWAL",2012,2,10,2,1,3,2,0
"UTTARAKHAND","PITHORAGARH",2012,1,1,2,2,1,2,0
"UTTARAKHAND","RUDRA PRAYAG",2012,2,3,1,5,4,4,0
"UTTARAKHAND","TEHRI GARHWAL",2012,1,3,3,1,0,0,0
"UTTARAKHAND","UDHAM SINGH NAGAR",2012,30,91,22,38,0,128,0
"UTTARAKHAND","UTTARKASHI",2012,1,2,0,1,0,3,0
"UTTARAKHAND","TOTAL",2012,148,256,71,139,73,368,0
"WEST BENGAL","NORTH 24 PARGANAS",2012,118,338,74,196,1,1860,3
"WEST BENGAL","SOUTH 24 PARGANAS",2012,244,419,45,83,0,1666,0
"WEST BENGAL","ASANSOL",2012,36,49,15,31,4,240,0
"WEST BENGAL","BANKURA",2012,35,80,26,90,3,221,0
"WEST BENGAL","BDN CP",2012,13,0,9,58,8,320,0
"WEST BENGAL","BIRBHUM",2012,49,62,23,87,0,245,0
"WEST BENGAL","BKP CP",2012,36,201,20,88,2,989,0
"WEST BENGAL","BURDWAN",2012,58,65,55,145,0,224,0
"WEST BENGAL","COOCHBEHAR",2012,92,169,25,117,8,539,0
"WEST BENGAL","DAKSHIN DINAJPUR",2012,66,107,18,83,3,342,0
"WEST BENGAL","DARJILING",2012,10,39,2,52,4,106,0
